formula,MUC,time(ms)
pltl-12-0-4-3-0-200004.alaska,['(false R (((X p9) | (X p1)) | (X p6)))'],0
pltl-12-0-66-3-0-200003.alaska
pltl-12-0-42-3-0-200001.alaska,['(false R (((X p11) | (X p10)) | (X p2)))'],210
pltl-5-0-21-3-0-200006.alaska,['(false R (((X (! p2)) | (X p4)) | (X p3)))'],10
pltl-12-0-39-3-0-200006.alaska,['(false R (((X (! p7)) | (X p2)) | (X (! p4))))'],180
counterCarry19.alaska
unsat201.txt,['(true U (false R (send & (X (! ack)))))'],0
lift_f_l_10.alaska
pltl-12-0-30-3-0-200005.alaska,['(false R (((X (! p7)) | (X (! p1))) | (X p4)))'],100
unsat211.txt,"['(false R ((! send) | ((! ack) U delivered)))', '(false R ((! ack) & ((! ack) U send)))', '(false R ((! delivered) | ((! send) U ack)))']",0
counterCarryLinear2.alaska,"['a', '(false R ((! a) | (X ((! a) & (X a)))))']",0
pltl-5-0-21-3-0-200001.alaska,['(false R (((X p5) | (X (! p2))) | (X p3)))'],20
pltl-12-0-90-3-0-200001.alaska,['(false R (((X (! p6)) | (X (! p1))) | (X (! p11))))'],1630
pltl-12-0-1-3-0-200002.alaska,['(false R (((X p2) | (X (! p1))) | (X (! p3))))'],0
pltl-12-0-47-3-0-200006.alaska,['(false R (((X p5) | (X (! p12))) | (X p2)))'],290
phltl_15_14.alaska,"['(false R ((! p14) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X p14))))))))))))))))', '(false R (true U p14))']",180
pltl-12-0-66-3-0-200000.alaska
demo-v3_cl_8.alaska,"['(false R ((! req5) | (((X grant5) | (X (X grant5))) | (X (X (X grant5))))))', '(false R (true U req5))']",0
unsat32.txt,"['(true U ((m & (! p)) | (false R ((! m) & p))))', '(false R (p | ((! m) & (X l))))', '(false R ((! l) | (true U (! l))))', '(false R ((l | (! p)) | m))']",20
unsat178.txt,"['((go & ta) | (true U (cc & tc)))', '(false R ((! ta) | (! go)))', '(false R ((! tc) | (! cc)))']",0
pltl-12-0-40-3-0-200006.alaska,['(false R (((X p9) | (X (! p4))) | (X p11)))'],200
pltl-5-0-28-3-0-200002.alaska,"['(((r1 | p5) | p2) | p1)', '(false R ((! r5) | (X r1)))', '(((r1 | p4) | (! p5)) | p3)', '(false R ((! r4) | (X r5)))', '(((r1 | (! p3)) | p4) | p1)', '(false R ((! r1) | (X r2)))', '(((r1 | (! p5)) | (! p1)) | (! p4))', '(((r1 | p5) | p4) | (! p3))', '(false R ((! r3) | (X r4)))', '(((r1 | p5) | p2) | (! p1))', '(((r1 | (! p2)) | (! p4)) | (! p1))', '(false R ((! r2) | (X r3)))', '(((r1 | (! p2)) | p1) | p3)', '(((r1 | p3) | (! p2)) | (! p1))', '(((r1 | p2) | (! p3)) | (! p4))', '(((r1 | (! p4)) | (! p2)) | p1)', '(((r1 | p3) | (! p4)) | p1)', '(((r1 | (! p1)) | p4) | (! p5))']",1600
pltl-5-0-13-3-0-200001.alaska,['(false R (((X p5) | (X p3)) | (X p1)))'],0
pltl-12-0-1-3-0-200004.alaska,['(false R (((X (! p8)) | (X (! p11))) | (X (! p3))))'],0
pltl-12-0-72-3-0-200005.alaska
forobotsr1f0_GF_h1.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",0
pltl-12-0-25-3-0-200007.alaska,['(false R (((X p10) | (X p6)) | (X p3)))'],70
pltl-12-0-24-3-0-200004.alaska,['(false R (((X (! p6)) | (X p3)) | (X (! p10))))'],70
pltl-5-0-1-3-0-200002.alaska,['(false R (((X p1) | (X p3)) | (X p2)))'],0
pltl-12-0-37-3-0-200003.alaska,['(false R (((X p1) | (X p12)) | (X (! p9))))'],150
spec_cl_13.alaska
counterLinear10.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))))))']",70
pltl-5-0-5-3-0-200004.alaska,['(false R (((X p5) | (X p1)) | (X (! p2))))'],0
pltl-5-0-21-3-0-200000.alaska,['(false R (((X (! p5)) | (X p3)) | (X (! p2))))'],30
pltl-5-0-22-3-0-200008.alaska,['(false R (((X p2) | (X (! p3))) | (X (! p1))))'],20
pltl-12-0-5-3-0-200008.alaska,['(false R (((X p3) | (X (! p11))) | (X (! p4))))'],0
pltl-12-0-57-3-0-200003.alaska,['(false R (((X (! p2)) | (X (! p9))) | (X p3)))'],510
pltl-5-0-29-3-0-200003.alaska,"['(false R ((! r2) | (X r3)))', '(false R ((! r1) | (X r2)))', '(((r1 | p4) | p3) | p5)', '(((r1 | p5) | (! p1)) | (! p3))', '(false R ((! r5) | (X r1)))', '(((r1 | (! p2)) | p1) | p5)', '(((r1 | (! p1)) | (! p5)) | p2)', '(((r1 | p5) | p3) | (! p4))', '(((r1 | (! p1)) | (! p2)) | (! p4))', '(false R ((! r4) | (X r5)))', '(((r1 | p4) | (! p5)) | (! p3))', '(false R ((! r3) | (X r4)))', '(((r1 | p3) | p1) | (! p5))', '(((r1 | p3) | (! p5)) | p4)', '(((r1 | p5) | p2) | (! p3))', '(((r1 | p1) | (! p4)) | (! p3))']",1170
unsat114.txt,"['(((m & (X p)) | (true U (h & (X (! p))))) | (true U ((p & (X p)) & (X (X h)))))', '(false R (((! p) | (N (! p))) | (X (X (! h)))))', '(false R ((! h) | (X p)))', '(false R ((! m) | (X (! p))))']",0
pltl-5-0-32-3-0-200001.alaska,['(false R (((X p2) | (X p3)) | (X p4)))'],70
unsat59.txt,"['(false R ((! call) | (true U open)))', '(true U (call & (false R (! open))))']",0
spec_cl_12.alaska
unsat47.txt,"['(true U (l & (false R ((((((l | (m & (! p))) | ((! m) & p)) | (((l & m) & p) & (X ((l | (m & (! p))) | ((! m) & p))))) | (((l & (! m)) & (! p)) & (X (((l & m) & p) & (X ((l | (m & (! p))) | ((! m) & p))))))) | (((l & (! m)) & (! p)) & (X (l & ((! m) | p))))) | (((l & m) & p) & (X (((l & (! m)) & (! p)) & (X (l & ((! m) | p))))))))))', '(false R (p | ((! m) & (X l))))', '(false R ((! l) | (true U (! l))))', '(false R ((l | (! p)) | m))']",0
O2formula70.alaska,"['(true U (false R (((! a36) | a37) & ((! a37) | a36))))', '(true U (false R (((! a24) | a25) & ((! a25) | a24))))', '(true U (false R (((! a12) | a13) & ((! a13) | a12))))', '(true U (false R (((! a61) | a62) & ((! a62) | a61))))', '(true U (false R (((! a49) | a50) & ((! a50) | a49))))', '(true U (false R (((! a37) | a38) & ((! a38) | a37))))', '(true U (false R (((! a25) | a26) & ((! a26) | a25))))', '(true U (false R (((! a13) | a14) & ((! a14) | a13))))', '(true U (false R (((! a1) | a2) & ((! a2) | a1))))', '(true U (false R (((! a62) | a63) & ((! a63) | a62))))', '(true U (false R (((! a50) | a51) & ((! a51) | a50))))', '(true U (false R (((! a38) | a39) & ((! a39) | a38))))', '(true U (false R (((! a26) | a27) & ((! a27) | a26))))', '(true U (false R (((! a14) | a15) & ((! a15) | a14))))', '(true U (false R (((! a2) | a3) & ((! a3) | a2))))', '(true U (false R (((! a63) | a64) & ((! a64) | a63))))', '(true U (false R (((! a51) | a52) & ((! a52) | a51))))', '(true U (false R (((! a39) | a40) & ((! a40) | a39))))', '(true U (false R (((! a27) | a28) & ((! a28) | a27))))', '(true U (false R (((! a15) | a16) & ((! a16) | a15))))', '(true U (false R (((! a3) | a4) & ((! a4) | a3))))', '(true U (false R (((! a64) | a65) & ((! a65) | a64))))', '(true U (false R (((! a52) | a53) & ((! a53) | a52))))', '(true U (false R (((! a29) | a30) & ((! a30) | a29))))', '(true U (false R (((! a35) | a36) & ((! a36) | a35))))', '(true U (false R (((! a41) | a42) & ((! a42) | a41))))', '(true U (false R (((! a47) | a48) & ((! a48) | a47))))', '(true U (false R (((! a53) | a54) & ((! a54) | a53))))', '(true U (false R (((! a6) | a7) & ((! a7) | a6))))', '(true U (false R (((! a59) | a60) & ((! a60) | a59))))', '(true U (false R (((! a65) | a66) & ((! a66) | a65))))', '(true U (false R (((! a18) | a19) & ((! a19) | a18))))', '(true U (false R (((! a30) | a31) & ((! a31) | a30))))', '(true U (false R (((! a42) | a43) & ((! a43) | a42))))', '(true U (false R (((! a48) | a49) & ((! a49) | a48))))', '(true U (false R (((! a54) | a55) & ((! a55) | a54))))', '(true U (false R (((! a7) | a8) & ((! a8) | a7))))', '(true U (false R (((! a60) | a61) & ((! a61) | a60))))', '(true U (false R (((! a19) | a20) & ((! a20) | a19))))', '(true U (false R (((! a66) | a67) & ((! a67) | a66))))', '(true U (false R (((! a31) | a32) & ((! a32) | a31))))', '(true U (false R (((! a43) | a44) & ((! a44) | a43))))', '(true U (false R (((! a8) | a9) & ((! a9) | a8))))', '(true U (false R (((! a55) | a56) & ((! a56) | a55))))', '(true U (false R (((! a67) | a68) & ((! a68) | a67))))', '(true U (false R (((! a20) | a21) & ((! a21) | a20))))', '(true U (false R (((! a32) | a33) & ((! a33) | a32))))', '(true U (false R (((! a17) | a18) & ((! a18) | a17))))', '(true U (false R (((! a40) | a41) & ((! a41) | a40))))', '(true U (false R (((! a46) | a47) & ((! a47) | a46))))', '(true U (false R (((! a69) | a70) & ((! a70) | a69))))', '(true U (false R (((! a23) | a24) & ((! a24) | a23))))', '(true U (false R (((! a9) | a10) & ((! a10) | a9))))', '(true U (false R (((! a58) | a59) & ((! a59) | a58))))', '(true U (false R (((! a70) | (! a1)) & (a1 | a70))))', '(true U (false R (((! a21) | a22) & ((! a22) | a21))))', '(true U (false R (((! a44) | a45) & ((! a45) | a44))))', '(true U (false R (((! a4) | a5) & ((! a5) | a4))))', '(true U (false R (((! a10) | a11) & ((! a11) | a10))))', '(true U (false R (((! a34) | a35) & ((! a35) | a34))))', '(true U (false R (((! a56) | a57) & ((! a57) | a56))))', '(true U (false R (((! a45) | a46) & ((! a46) | a45))))', '(true U (false R (((! a33) | a34) & ((! a34) | a33))))', '(true U (false R (((! a11) | a12) & ((! a12) | a11))))', '(true U (false R (((! a22) | a23) & ((! a23) | a22))))', '(true U (false R (((! a28) | a29) & ((! a29) | a28))))', '(true U (false R (((! a68) | a69) & ((! a69) | a68))))', '(true U (false R (((! a57) | a58) & ((! a58) | a57))))', '(true U (false R (((! a16) | a17) & ((! a17) | a16))))', '(true U (false R (((! a5) | a6) & ((! a6) | a5))))']",2050
pltl-12-0-19-3-0-200002.alaska,['(false R (((X (! p1)) | (X (! p6))) | (X p2)))'],50
pltl-5-0-25-3-0-200007.alaska,['(false R (((X p5) | (X (! p1))) | (X p2)))'],50
pltl-12-0-2-3-0-200008.alaska,['(false R (((X p10) | (X p3)) | (X p2)))'],0
pltl-12-0-16-3-0-200004.alaska,['(false R (((X (! p4)) | (X (! p2))) | (X p3)))'],20
unsat55.txt,"['(false R ((! call) | (true U open)))', '(X (true U (call & (false R (! open)))))']",0
lift_b_l_3.alaska,"['(false R (((((! u) | ((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1)))) & ((bf0 | bf1) | (X (((! bf0) & (! bf1)) | (bf0 & (! bf1)))))) & (((! bf0) | bf1) | (X ((((! bf0) & (! bf1)) | (bf0 & (! bf1))) | ((! bf0) & bf1))))) & ((bf0 | (! bf1)) | (X ((bf0 & (! bf1)) | ((! bf0) & bf1))))))', '(! bf1)']",50
O1formula80.alaska,"['(false R c)', '(X (! c))']",0
pltl-5-0-32-3-0-200009.alaska,['(false R (((X p1) | (X p3)) | (X p5)))'],60
lift_b_13.alaska,"['(false R (((((((((((((((! u) | ((((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1))) & (((! bf2) | (X bf2)) & ((N (! bf2)) | bf2))) & (((! bf3) | (X bf3)) & ((N (! bf3)) | bf3)))) & ((((bf0 | bf1) | bf2) | bf3) | (X (((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3)))))) & (((((! bf0) | bf1) | bf2) | bf3) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & (! bf3)) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3))) | ((((! bf0) & bf1) & (! bf2)) & (! bf3)))))) & ((((bf0 | (! bf1)) | bf2) | bf3) | (X (((((bf0 & (! bf1)) & (! bf2)) & (! bf3)) | ((((! bf0) & bf1) & (! bf2)) & (! bf3))) | (((bf0 & bf1) & (! bf2)) & (! bf3)))))) & (((((! bf0) | (! bf1)) | bf2) | bf3) | (X ((((((! bf0) & bf1) & (! bf2)) & (! bf3)) | (((bf0 & bf1) & (! bf2)) & (! bf3))) | ((((! bf0) & (! bf1)) & bf2) & (! bf3)))))) & ((((bf0 | bf1) | (! bf2)) | bf3) | (X (((((bf0 & bf1) & (! bf2)) & (! bf3)) | ((((! bf0) & (! bf1)) & bf2) & (! bf3))) | (((bf0 & (! bf1)) & bf2) & (! bf3)))))) & (((((! bf0) | bf1) | (! bf2)) | bf3) | (X ((((((! bf0) & (! bf1)) & bf2) & (! bf3)) | (((bf0 & (! bf1)) & bf2) & (! bf3))) | ((((! bf0) & bf1) & bf2) & (! bf3)))))) & ((((bf0 | (! bf1)) | (! bf2)) | bf3) | (X (((((bf0 & (! bf1)) & bf2) & (! bf3)) | ((((! bf0) & bf1) & bf2) & (! bf3))) | (((bf0 & bf1) & bf2) & (! bf3)))))) & (((((! bf0) | (! bf1)) | (! bf2)) | bf3) | (X ((((((! bf0) & bf1) & bf2) & (! bf3)) | (((bf0 & bf1) & bf2) & (! bf3))) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3))))) & ((((bf0 | bf1) | bf2) | (! bf3)) | (X (((((bf0 & bf1) & bf2) & (! bf3)) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3)) | (((bf0 & (! bf1)) & (! bf2)) & bf3))))) & (((((! bf0) | bf1) | bf2) | (! bf3)) | (X ((((((! bf0) & (! bf1)) & (! bf2)) & bf3) | (((bf0 & (! bf1)) & (! bf2)) & bf3)) | ((((! bf0) & bf1) & (! bf2)) & bf3))))) & ((((bf0 | (! bf1)) | bf2) | (! bf3)) | (X (((((bf0 & (! bf1)) & (! bf2)) & bf3) | ((((! bf0) & bf1) & (! bf2)) & bf3)) | (((bf0 & bf1) & (! bf2)) & bf3))))) & (((((! bf0) | (! bf1)) | bf2) | (! bf3)) | (X ((((((! bf0) & bf1) & (! bf2)) & bf3) | (((bf0 & bf1) & (! bf2)) & bf3)) | ((((! bf0) & (! bf1)) & bf2) & bf3))))) & ((((bf0 | bf1) | (! bf2)) | (! bf3)) | (X ((((bf0 & bf1) & (! bf2)) & bf3) | ((((! bf0) & (! bf1)) & bf2) & bf3))))))', '(! bf0)', '(! bf1)']",170
pltl-5-0-40-3-0-200001.alaska,['(false R (((X (! p1)) | (X p4)) | (X p3)))'],100
pltl-5-0-22-3-0-200004.alaska,['(false R (((X p4) | (X (! p1))) | (X p5)))'],30
lift_b_l_10.alaska
unsat202.txt,"['(false R ((! send) | ((! ack) U delivered)))', '(false R (send & (((! ack) | (! delivered)) | (! send))))', '(false R ((! delivered) | ((! send) U ack)))']",0
demo-v3_cl_12.alaska,"['(false R (true U req11))', '(false R ((! req11) | (((X grant11) | (X (X grant11))) | (X (X (X grant11))))))']",10
lift_8.alaska,"['(false R ((((((((((! u) | ((((((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3))) & (((! f4) | (X f4)) & ((N (! f4)) | f4))) & (((! f5) | (X f5)) & ((N (! f5)) | f5))) & (((! f6) | (X f6)) & ((N (! f6)) | f6))) & (((! f7) | (X f7)) & ((N (! f7)) | f7)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X ((f2 | f3) | f4)))) & ((! f4) | (X ((f3 | f4) | f5)))) & ((! f5) | (X ((f4 | f5) | f6)))) & ((! f6) | (X ((f5 | f6) | f7)))) & ((! f7) | (X (f6 | f7)))))', 'f0']",90
O2formula600.alaska
counterCarry7.alaska,"['a', '(false R ((! a) | (((((((X (! a)) & (X (X (! a)))) & (X (X (X (! a))))) & (X (X (X (X (! a)))))) & (X (X (X (X (X (! a))))))) & (X (X (X (X (X (X (! a)))))))) & (X (X (X (X (X (X (X a))))))))))']",20
pltl-12-0-26-3-0-200000.alaska,['(false R (((X (! p5)) | (X (! p8))) | (X (! p12))))'],60
pltl-12-0-54-3-0-200009.alaska
pltl-12-0-44-3-0-200005.alaska,['(false R (((X p4) | (X p9)) | (X (! p6))))'],230
pltl-12-0-1-3-0-200005.alaska,['(false R (((X (! p5)) | (X (! p8))) | (X p7)))'],0
pltl-5-0-17-3-0-200009.alaska,['(false R (((X (! p1)) | (X (! p2))) | (X p4)))'],10
pltl-12-0-45-3-0-200001.alaska,['(false R (((X p11) | (X p3)) | (X (! p7))))'],250
pltl-5-0-21-3-0-200004.alaska,['(false R (((X p1) | (X p5)) | (X (! p4))))'],20
pltl-12-0-57-3-0-200009.alaska,['(false R (((X p2) | (X (! p5))) | (X p1)))'],510
demo-v3_cl_6.alaska,"['(false R ((! req5) | (((X grant5) | (X (X grant5))) | (X (X (X grant5))))))', '(false R (true U req5))']",0
phltl_16_15.alaska,"['(false R ((! p6) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p6)))))))))))))))))', '(false R (true U p6))']",230
forobotsr1f0_Gn_l.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",0
pltl-12-0-9-3-0-200007.alaska,['(false R (((X (! p5)) | (X (! p12))) | (X (! p6))))'],10
pltl-12-0-14-3-0-200007.alaska,['(false R (((X (! p11)) | (X p2)) | (X p9)))'],10
O2formula4.alaska,"['(true U (false R (((! a4) | (! a1)) & (a1 | a4))))', '(true U (false R (((! a1) | a2) & ((! a2) | a1))))', '(true U (false R (((! a3) | a4) & ((! a4) | a3))))', '(true U (false R (((! a2) | a3) & ((! a3) | a2))))']",0
pltl-12-0-78-3-0-200003.alaska,['(false R (((X (! p6)) | (X (! p10))) | (X p4)))'],1090
pltl-5-0-30-3-0-200005.alaska,['(false R (((X (! p3)) | (X p4)) | (X (! p2))))'],60
demo-v3_cl_10.alaska,"['(false R ((! req7) | (((X grant7) | (X (X grant7))) | (X (X (X grant7))))))', '(false R (true U req7))']",0
phltl_42_41.alaska,"['(false R (true U p16))', '(false R ((! p16) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p16)))))))))))))))))))))))))))))))))))))))))))']",8480
pltl-12-0-37-3-0-200004.alaska,['(false R (((X p1) | (X (! p4))) | (X p3)))'],160
phltl_50_49.alaska,"['(false R (true U p17))', '(false R ((! p17) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p17)))))))))))))))))))))))))))))))))))))))))))))))))))']",18760
forobotsr1f0_FGn_s1.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",0
unsat197.txt,"['(((((true U (go & ta)) | (true U (cc & tc))) | (ta & (X (! tc)))) | ((! ta) & (X tc))) | (true U (((! ca) | (! go)) & (X cc))))', '(false R (((! ta) | (X tc)) & ((N (! tc)) | ta)))', '(false R ((! ta) | (! go)))', '(false R ((! tc) | (! cc)))', '(false R ((N (! cc)) | (ca & go)))']",0
pltl-12-0-24-3-0-200006.alaska,['(false R (((X (! p4)) | (X p5)) | (X p8)))'],60
lift_b_f_l_6.alaska,"['(false R (true U b3))', '(false R (true U b4))', '(false R (((((((u | ((((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3))) & (((! b4) | (X b4)) & ((N (! b4)) | b4))) & (((! b5) | (X b5)) & ((N (! b5)) | b5)))) & (((! b0) | (((! bf0) & (! bf1)) & (! bf2))) | (X b0))) & (((! b1) | ((bf0 & (! bf1)) & (! bf2))) | (X b1))) & (((! b2) | (((! bf0) & bf1) & (! bf2))) | (X b2))) & (((! b3) | ((bf0 & bf1) & (! bf2))) | (X b3))) & (((! b4) | (((! bf0) & (! bf1)) & bf2)) | (X b4))) & (((! b5) | ((bf0 & (! bf1)) & bf2)) | (X b5))))']",350
phltl_45_44.alaska,"['(false R (true U p30))', '(false R ((! p30) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p30))))))))))))))))))))))))))))))))))))))))))))))']",11470
pltl-5-0-40-3-0-200004.alaska,['(false R (((X p2) | (X p1)) | (X p5)))'],130
pltl-12-0-57-3-0-200005.alaska,['(false R (((X p2) | (X p7)) | (X p11)))'],510
pltl-12-0-59-3-0-200006.alaska,['(false R (((X (! p7)) | (X p8)) | (X p5)))'],550
pltl-5-0-3-3-0-200000.alaska,['(false R (((X p4) | (X p1)) | (X p5)))'],0
pltl-12-0-56-3-0-200006.alaska
forobotsr1f0_G_ra.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",0
demo-v3_cl_3.alaska,"['(false R (true U req3))', '(false R ((! req3) | (((X grant3) | (X (X grant3))) | (X (X (X grant3))))))']",0
unsat222.txt,"['(false R ((! c) | (c U (d | f))))', 'c', '(false R ((! c) | (! f)))', '(false R ((! o) | (! f)))', '(false R ((! c) | (c U (d | o))))', '(false R ((! o) | (! c)))', '(((! d) & o) R ((! d) | ((! d) & o)))']",0
pltl-12-0-11-3-0-200006.alaska,['(false R (((X (! p9)) | (X p4)) | (X p2)))'],10
phltl_20_19.alaska,"['(false R ((! p2) | (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X (X p2)))))))))))))))))))))', '(false R (true U p2))']",180
pltl-12-0-78-3-0-200005.alaska,['(false R (((X (! p6)) | (X (! p5))) | (X (! p12))))'],1100
pltl-5-0-20-3-0-200009.alaska,['(false R (((X p3) | (X p2)) | (X p1)))'],20
pltl-5-0-5-3-0-200002.alaska,['(false R (((X (! p4)) | (X (! p5))) | (X (! p2))))'],0
unsat181.txt,"['((go & ta) | (true U (cc & tc)))', '(false R ((! ta) | (! go)))', '(false R ((! tc) | (! cc)))']",0
pltl-12-0-13-3-0-200007.alaska,['(false R (((X p2) | (X p5)) | (X p12)))'],20
pltl-12-0-6-3-0-200000.alaska,['(false R (((X p1) | (X p4)) | (X p9)))'],10
pltl-12-0-7-3-0-200008.alaska,['(false R (((X p6) | (X (! p2))) | (X (! p12))))'],10
pltl-12-0-49-3-0-200003.alaska,['(false R (((X p5) | (X p7)) | (X p4)))'],300
spec_c_17.alaska
pltl-12-0-5-3-0-200001.alaska,['(false R (((X p1) | (X p10)) | (X (! p5))))'],0
counterLinear3.alaska,"['(false R ((! a) | (X ((! a) & (X ((! a) & (X a)))))))', 'a']",0
